"conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username";;;;;;
"1.80E+18,Wed Jun 05 13:42:49 +0000 2024,0,Bullying adalah masalah serius yang memerlukan tindakan bersama. Terima kasih kepada BTN dan relawan atas dedikasi mereka! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798349759985713281,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:39:34 +0000 2024,0,Bullying bukanlah sebuah tindakan yang dapat dibiarkan. Selamat kepada BTN dan relawan atas komitmen mereka dalam memerangi aksi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798348942532632715,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:39:26 +0000 2024,0,Bullying tidak memiliki tempat dalam masyarakat yang inklusif. Mari kita dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798348911905820696,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:39:11 +0000 2024,0,Bullying adalah masalah yang harus diatasi bersama. Mari kita dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798348845518332399,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:38:55 +0000 2024,0,Bullying merusak tidak hanya bagi korban tetapi juga bagi seluruh masyarakat. Selamat kepada BTN dan relawan atas langkah ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798348780359811118,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:35:35 +0000 2024,0,Bullying bukanlah sebuah candaan. Mari kita bersama-sama mengakhiri siklus kekerasan. Bravo BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798347940408496141,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:35:19 +0000 2024,0,Terima kasih BTN dan relawan atas komitmen Anda untuk melawan bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih aman! ️ #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798347875271000333,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:34:57 +0000 2024,0,Bullying merugikan semua orang. Teruslah menjadi suara yang berani BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798347782610395328,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:34:34 +0000 2024,0,Keberanian untuk berdiri melawan aksi bullying adalah langkah menuju perubahan yang positif. Teruslah memberikan inspirasi BTN! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798347684455313838,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:31:40 +0000 2024,0,Bullying bukanlah pilihan. Terima kasih kepada BTN dan para relawan yang mengambil tindakan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798346954096906510,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:31:11 +0000 2024,0,Selamat kepada BTN dan para relawan yang bergabung melawan aksi bullying! Mari kita bersama-sama memerangi kekerasan dan menciptakan lingkungan yang aman. #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798346833686937740,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:30:58 +0000 2024,0,Melawan bullying membutuhkan keberanian dan komitmen. Selamat kepada BTN dan relawan atas langkah berani mereka dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798346781161603151,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:30:29 +0000 2024,0,Bullying adalah tindakan yang tidak bisa dibiarkan. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798346658167873695,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:27:37 +0000 2024,0,Bullying adalah tindakan yang merugikan semua orang. Terima kasih kepada BTN dan relawan yang telah berani melawan kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798345934180589784,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:27:30 +0000 2024,0,Melawan aksi bullying membutuhkan keberanian dan komitmen. Selamat kepada BTN dan relawan atas langkah berani mereka! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798345905047044566,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:27:00 +0000 2024,0,Bullying bukanlah sesuatu yang harus dihadapi sendirian. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memerangi kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798345780388110495,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:26:45 +0000 2024,0,Terima kasih kepada BTN dan relawan yang telah bersatu melawan aksi bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih baik! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798345718551437438,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:26:38 +0000 2024,0,Melawan bullying membutuhkan keberanian dan kesadaran bersama. Selamat kepada BTN dan relawan atas langkah berani ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798345687681405283,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:23:15 +0000 2024,0,Bullying adalah tindakan yang tidak bisa dibiarkan. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memberantas kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344838435475720,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:23:06 +0000 2024,0,Terima kasih kepada BTN dan relawan yang telah berdiri bersama melawan aksi bullying. Mari kita bersatu untuk menciptakan lingkungan yang lebih aman! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344800414089625,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:22:59 +0000 2024,0,Bersama BTN dan relawan mari kita lanjutkan perjuangan kita melawan bullying. Mari kita wujudkan dunia yang lebih baik untuk semua! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344769061769620,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:22:51 +0000 2024,0,Bullying adalah tindakan yang merusak dan tidak bisa dibiarkan. Selamat kepada BTN dan relawan atas upaya mereka dalam melawan kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344738338398319,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:22:34 +0000 2024,0,Bullying adalah tindakan yang merugikan semua orang. Selamat kepada BTN dan relawan atas langkah berani mereka dalam memerangi kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344665269502376,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:22:26 +0000 2024,0,Melawan bullying membutuhkan keberanian dan komitmen. Terima kasih kepada BTN dan relawan yang telah berani mengambil tindakan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798344632289690100,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:19:01 +0000 2024,0,Bullying bukanlah sesuatu yang harus dihadapi sendirian. Selamat kepada BTN dan relawan atas langkah berani mereka dalam melawan kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343773254242672,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:18:46 +0000 2024,0,Bullying adalah tindakan yang tidak bisa dibiarkan. Mari kita bersama-sama dukung upaya BTN dan relawan dalam melawan aksi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343707646898198,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:18:31 +0000 2024,0,Bullying tidak hanya menyakiti individu tetapi juga menyakiti masyarakat secara keseluruhan. Terima kasih BTN dan relawan atas dedikasi Anda dalam memerangi ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343648104603857,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:18:24 +0000 2024,0,Selamat kepada BTN dan relawan atas langkah berani mereka dalam melawan bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih baik! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343617221898384,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:18:16 +0000 2024,0,@Anatidaed Kenapa gak mau linduningi gw dari bullying ,1.80E+18,,Anatidaed,in,,0,1,0,https://x.com/Rednegades/status/1798343583789105266,1.75E+18,Rednegades";;;;;;
"1.80E+18,Wed Jun 05 13:18:14 +0000 2024,0,Bullying adalah masalah yang mempengaruhi kita semua. Mari kita dukung upaya BTN dan relawan dalam memerangi kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343572976238603,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:17:57 +0000 2024,0,Bullying merugikan semua orang. Terima kasih kepada BTN dan relawan yang bersedia melawan kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/UPDo4eOOEq],1.80E+18,,,in,,0,0,0,https://x.com/nairacantiiiik/status/1798343505313743195,1.74E+18,nairacantiiiik";;;;;;
"1.80E+18,Wed Jun 05 13:06:48 +0000 2024,0,@convomf idk bullying someone who knowingly funding a genocide isnt that bad of a thing if u ask me. orang2 kyk gini tuh pernah diem berargumen sendiri ga sih diotaknya? kalau ga pernah ya pantes argumennya diulang2 terus. no nuance and no critical thinking in that argument,1.80E+18,,convomf,in,,0,0,0,https://x.com/spinacchioo/status/1798340698586194139,1.13E+18,spinacchioo";;;;;;
"1.80E+18,Wed Jun 05 13:04:27 +0000 2024,0,Selamat kepada BTN dan relawan atas langkah berani mereka dalam melawan bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih baik! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798340108132945967,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:04:06 +0000 2024,0,Bullying adalah masalah yang mempengaruhi kita semua. Mari kita dukung upaya BTN dan relawan dalam memerangi kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798340019536736552,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:03:42 +0000 2024,0,Bullying merugikan semua orang. Terima kasih kepada BTN dan relawan yang bersedia melawan kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798339915677384856,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:03:11 +0000 2024,0,Bullying adalah tindakan yang tidak dapat ditoleransi. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memberantasnya! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798339786819973445,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:03:01 +0000 2024,0,Melawan aksi bullying membutuhkan keberanian dan komitmen. Terima kasih kepada BTN dan relawan atas perjuangan mereka! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798339745871003845,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:02:47 +0000 2024,0,Bullying adalah masalah serius yang memerlukan tindakan bersama. Terima kasih kepada BTN dan relawan atas dedikasi mereka! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798339687893156314,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 13:02:08 +0000 2024,0,WOAKWOA SORRY RP BULLYING https://t.co/1yEQOt8aXE,1.80E+18,https://pbs.twimg.com/media/GPT8Q_8bUAAE66_.jpg,,in,Mafda.,0,0,0,https://x.com/seobkjin/status/1798339522012533111,1.34E+18,seobkjin";;;;;;
"1.80E+18,Wed Jun 05 12:51:39 +0000 2024,0,Bullying bukanlah sebuah tindakan yang dapat dibiarkan. Selamat kepada BTN dan relawan atas komitmen mereka dalam memerangi aksi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798336883132666361,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:51:30 +0000 2024,0,Bullying tidak memiliki tempat dalam masyarakat yang inklusif. Mari kita dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798336849171345471,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:50:12 +0000 2024,0,Bullying adalah masalah yang harus diatasi bersama. Mari kita dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798336518559613007,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:49:55 +0000 2024,0,Bullying merusak tidak hanya bagi korban tetapi juga bagi seluruh masyarakat. Selamat kepada BTN dan relawan atas langkah ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798336449206706399,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:45:12 +0000 2024,0,Bullying bukanlah sebuah candaan. Mari kita bersama-sama mengakhiri siklus kekerasan. Bravo BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798335260071247911,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:44:52 +0000 2024,0,Terima kasih BTN dan relawan atas komitmen Anda untuk melawan bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih aman! ️ #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798335177573429579,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:43:30 +0000 2024,0,Bullying merugikan semua orang. Teruslah menjadi suara yang berani BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798334833967689907,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:43:10 +0000 2024,0,Keberanian untuk berdiri melawan aksi bullying adalah langkah menuju perubahan yang positif. Teruslah memberikan inspirasi BTN! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798334749808947216,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:36:23 +0000 2024,0,Bullying bukanlah pilihan. Terima kasih kepada BTN dan para relawan yang mengambil tindakan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798333044400763005,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:35:57 +0000 2024,0,Selamat kepada BTN dan para relawan yang bergabung melawan aksi bullying! Mari kita bersama-sama memerangi kekerasan dan menciptakan lingkungan yang aman. #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798332934019268852,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:35:49 +0000 2024,0,Melawan bullying membutuhkan keberanian dan komitmen. Selamat kepada BTN dan relawan atas langkah berani mereka dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798332902222242039,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:35:22 +0000 2024,1,Bullying adalah tindakan yang tidak bisa dibiarkan. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/bmnUf3OmYo],1.80E+18,,,in,,0,0,0,https://x.com/run_bdy/status/1798332787730342264,1.74E+18,run_bdy";;;;;;
"1.80E+18,Wed Jun 05 12:30:08 +0000 2024,0,Viral Kasus Bullying Siswi SMP Kepada Siswi SD di Depok Korban Dapat Kekerasan Fisik https://t.co/OuZbYwypmA,1.80E+18,,,in,""Bogor, Jawa Barat"",0,0,0,https://x.com/AyoBogorCom/status/1798331469011747211,8.04E+17,AyoBogorCom";;;;;;
"1.80E+18,Wed Jun 05 12:27:56 +0000 2024,0,Bag SDM Polres Pelabuhan Makassar Sosialisasi Psikoedukasi Dampak dan Pencegahan Bullying di SMP Negeri 5 Makassar #dermagatv #polrespelabuhanmakassar #Humder #damaiindonesia #polisibaik #PolriHumanis #PolriPresisi https://t.co/HIcKXwyXLd,1.80E+18,https://pbs.twimg.com/media/GPT0bWXbYAA7bS9.jpg,,in,,0,0,0,https://x.com/DermagaHumas/status/1798330916320039364,1.57E+18,DermagaHumas";;;;;;
"1.80E+18,Wed Jun 05 11:19:59 +0000 2024,0,Bullying adalah masalah yang harus diatasi bersama. Mari kita dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798313817480499230,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:19:45 +0000 2024,0,Bullying merusak tidak hanya bagi korban tetapi juga bagi seluruh masyarakat. Selamat kepada BTN dan relawan atas langkah ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798313758814781555,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:14:16 +0000 2024,0,Bullying bukanlah sebuah candaan. Mari kita bersama-sama mengakhiri siklus kekerasan. Bravo BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798312376611340463,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:14:06 +0000 2024,0,Terima kasih BTN dan relawan atas komitmen Anda untuk melawan bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih aman! ️ #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798312333590343882,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:13:50 +0000 2024,0,Bullying merugikan semua orang. Teruslah menjadi suara yang berani BTN dan relawan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798312269824262623,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:13:34 +0000 2024,0,Keberanian untuk berdiri melawan aksi bullying adalah langkah menuju perubahan yang positif. Teruslah memberikan inspirasi BTN! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798312200869916960,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:07:34 +0000 2024,0,Bullying bukanlah pilihan. Terima kasih kepada BTN dan para relawan yang mengambil tindakan! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798310691344171445,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:06:16 +0000 2024,0,Selamat kepada BTN dan para relawan yang bergabung melawan aksi bullying! Mari kita bersama-sama memerangi kekerasan dan menciptakan lingkungan yang aman. #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798310363529879617,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:06:11 +0000 2024,0,Melawan bullying membutuhkan keberanian dan komitmen. Selamat kepada BTN dan relawan atas langkah berani mereka dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798310343497961982,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 11:05:52 +0000 2024,0,Bullying adalah tindakan yang tidak bisa dibiarkan. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memerangi kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798310261654528498,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:59:03 +0000 2024,0,Yg dianggap bisa didominasi. Konsep ini sama percis dgn terjadinya Bullying. Ketika sdh punya kelompok ego kolektif yg sm maka ego cenderung ingin meniadakan identitas lain yg dianggap pesaing.,1.80E+18,,Homo_sapiens21,in,,0,1,0,https://x.com/Homo_sapiens21/status/1798308546892976528,210842691,Homo_sapiens21";;;;;;
"1.80E+18,Wed Jun 05 10:56:28 +0000 2024,0,Bullying adalah tindakan yang merugikan semua orang. Terima kasih kepada BTN dan relawan yang telah berani melawan kekerasan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798307899057615021,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:56:23 +0000 2024,0,Melawan aksi bullying membutuhkan keberanian dan komitmen. Selamat kepada BTN dan relawan atas langkah berani mereka! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798307877742137817,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:56:02 +0000 2024,0,Bullying bukanlah sesuatu yang harus dihadapi sendirian. Mari kita bersama-sama dukung upaya BTN dan relawan dalam memerangi kejahatan ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798307790353756255,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:55:53 +0000 2024,0,Terima kasih kepada BTN dan relawan yang telah bersatu melawan aksi bullying. Mari kita bersama-sama menciptakan lingkungan yang lebih baik! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798307749287346207,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:55:42 +0000 2024,0,Melawan bullying membutuhkan keberanian dan kesadaran bersama. Selamat kepada BTN dan relawan atas langkah berani ini! #btn #btnjakim #hgcthi #btnmelesat [https://t.co/yfOghMNu9P],1.80E+18,,,in,,0,0,0,https://x.com/HendriansyahRea/status/1798307706765496544,1.72E+18,HendriansyahRea";;;;;;
"1.80E+18,Wed Jun 05 10:55:42 +0000 2024,0,Hati2 om itu kluarga presiden lho ente bsa kena pasal pencemaran nama baik cyber bullying penghinaan uu ite hukumannya sgt berat tdk boleh posting tanpa izin tuh @CCICPolri @kemkominfo @jokowi @setkabgoid @DivHumas_Polri,1.80E+18,,,in,,0,0,0,https://x.com/LegasiJKW/status/1798307703170978063,1.73E+18,LegasiJKW";;;;;;
"1.80E+18,Wed Jun 05 10:54:20 +0000 2024,0,@Abu_jawaadd Wannan qauyanci ne wallahi Kana rena halittar Allah ne? In akayi bullying yar uwarka zakaji dadi?,1.80E+18,,Abu_jawaadd,in,Jannah insha Allah,0,0,0,https://x.com/WrongNameBroh/status/1798307361544896752,1.02E+18,WrongNameBroh";;;;;;
